,Year_Built,Size,opex_sqft_month,WalkScore,TransitScore,geohash,EstRentableArea,EstValue,Cap_Rate_Iss,Ownership,AirCon,Pool,Condition,constructionType,parkingType,numberOfBuildings,propertyTaxAmount,taxRate,zrent_median,mos_since_last_sale,Median_Home_Value_2019,Area_per_unit,Revenue_per_sqft_month
341,1971.0,235.0,0.49,58.0,39.24075664319679,9vffy,193968.0,4750000.0,0.0955231578947368,N,NONE,Yes,UNKNOWN,UNKNOWN,UNKNOWN,1.0,284083.07,0.07163285442576246,1250.0,24.40009357982634,152200.0,825.3957446808511,1.2033333333333334
342,1966.0,40.0,0.37,70.0,39.24075664319679,9vffp,31482.0,650000.0,0.095776923076923,N,NONE,YES,UNKNOWN,UNKNOWN,UNKNOWN,1.0,67951.28,0.07163285442576246,1175.0,33.86230019597863,190800.0,787.05,2.068
352,1971.0,72.0,0.6356666666666667,99.0,98.0,9q8yy,75062.0,21500000.0,0.0717146046511627,Y,NONE,NONE,UNKNOWN,CONCRETE,BASEMENT GARAGE,1.0,542462.0,0.0012121212121212128,3295.0,171.39284497102534,462600.0,1042.5277777777778,2.583917525773196
356,1983.0,207.0,0.6475,76.0,8.8125,9vg5n,139689.0,8600000.0,0.057080465116279,N,CENTRAL,NONE,GOOD,MASONRY,UNKNOWN,1.0,426655.1,0.07163285442576246,1725.0,40.30185747641559,380000.0,674.8260869565217,1.9906666666666666
361,1982.0,184.0,0.59,54.0,39.0,9vk0u,142652.0,10870000.0,0.0612930082796688,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,14.0,388786.86,0.07163285442576246,1800.0,120.00780626386504,190800.0,775.2826086956521,1.18
373,1989.0,0.0,0.35,83.0,20.0,9qhh8,3980.0,7300000.0,0.0689361643835616,Y,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,13495.81,0.007615384615384616,1800.0,120.00780626386504,190800.0,772.4381404550685,1.288
381,1985.0,140.0,0.3975,41.0,28.0,9t9pd,81939.0,11625000.0,0.0486749273118279,N,PACKAGE,SPA,UNKNOWN,WOOD/STEEL,UNKNOWN,12.0,49390.4,0.07163285442576246,1387.0,19.99753911258882,190800.0,585.2785714285715,1.08
382,1973.0,99.0,0.4275,57.0,39.24075664319679,9vffn,58480.0,2250000.0,0.0812313022222222,Y,NONE,Yes,UNKNOWN,UNKNOWN,UNKNOWN,1.0,158980.34,0.07163285442576246,1250.0,83.73601423528129,119600.0,590.7070707070707,1.5871428571428574
386,1929.0,65.0,0.6433333333333333,92.0,75.0,9q5ce,45624.0,12000000.0,0.0700393333333333,Y,NONE,NONE,GOOD,MASONRY,UNKNOWN,1.0,44700.53,0.005238095238095239,2520.0,320.3897442913399,1010100.0,701.9076923076923,1.549
388,1929.0,20.0,0.5183333333333334,91.0,68.0,9q5cu,11708.0,12000000.0,0.0700393333333333,Y,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,14026.57,0.004523437500000003,2608.0,120.00780626386504,600000.0,585.4,1.837826086956521
390,1987.0,67.0,0.37,34.0,8.272727272727273,9vg45,35136.0,2050000.0,0.0798370731707317,N,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,1.0,97078.07,0.07163285442576246,1400.0,77.29645695484432,346700.0,524.4179104477612,1.2675
391,1983.0,328.0,0.5657142857142857,44.0,10.375,9vg5p,220989.0,31600000.0,0.0497521753164557,N,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,2.0,544349.45,0.07163285442576246,1375.0,28.605518742560687,190800.0,673.7469512195122,1.32
392,1983.0,328.0,0.5657142857142857,44.0,10.375,9vg5p,220989.0,15950000.0,0.076688789968652,N,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,2.0,544349.45,0.07163285442576246,1300.0,28.605518742560687,190800.0,673.7469512195122,1.511
393,1984.0,192.0,0.48,43.0,39.24075664319679,9vg1d,197558.0,12100000.0,0.0781261719008264,N,CENTRAL,Yes,GOOD,WOOD,UNKNOWN,2.0,412226.95,0.07163285442576246,1850.0,68.557057788537,190800.0,1028.9479166666667,1.53
394,1984.0,200.0,0.37,81.0,39.24075664319679,9vffp,149626.0,8650000.0,0.0754513294797687,N,NONE,Yes,UNKNOWN,UNKNOWN,UNKNOWN,1.0,479505.21,0.07163285442576246,1312.5,8.629749219572536,423600.0,748.13,2.068
395,1984.0,120.0,0.37,7.0,39.24075664319679,9vffz,90600.0,9500000.0,0.0482008421052631,N,NONE,Yes,UNKNOWN,UNKNOWN,CARPORT,1.0,305714.57,0.07163285442576246,1475.0,55.480813923159886,260900.0,755.0,1.13
396,1977.0,75.0,0.49,88.0,33.0,9qh46,50625.0,4450000.0,0.0816322727272727,N,CENTRAL,NO POOL,GOOD,WOOD,UNKNOWN,1.0,18307.65,0.00425,1850.0,120.00780626386504,587700.0,675.0,1.24
397,1977.0,176.0,0.5633333333333334,61.0,48.0,9q97u,148414.0,24150000.0,0.0816322727272727,N,NONE,NO POOL,AVERAGE,WOOD,CARPORT,1.0,174604.14,0.004666666666666667,2800.0,120.00780626386504,190800.0,843.2613636363636,2.01
398,1977.0,176.0,0.52,61.0,48.0,9q97u,148414.0,25170000.0,0.0612488279698053,N,NONE,NO POOL,AVERAGE,WOOD,CARPORT,1.0,174604.14,0.004666666666666667,2795.0,120.00780626386504,190800.0,843.2613636363636,2.16
402,1977.0,531.0,0.4228571428571429,54.0,29.0,9vk1e,444798.0,14140000.0,0.0810137821782178,N,CENTRAL,Yes,GOOD,WOOD/STEEL,OFF STREET,47.0,705689.02,0.07163285442576246,1800.0,120.00780626386504,228900.0,837.6610169491526,1.7574999999999998
415,2000.0,43.0,0.7372727272727272,87.0,56.0,9q5c8,23203.0,12350000.0,0.0614467643699412,Y,CENTRAL,NONE,UNKNOWN,WOOD,UNKNOWN,1.0,106231.85,0.0033181818181818186,2999.0,292.6273672404765,190800.0,539.6046511627907,4.3
418,1978.0,272.0,0.37,64.0,39.24075664319679,9vffp,191468.0,8750000.0,0.0599203531428571,N,NONE,Yes,UNKNOWN,UNKNOWN,UNKNOWN,1.0,630792.95,0.07163285442576246,1187.5,49.53407990398084,423600.0,703.9264705882352,2.068
420,1978.0,272.0,0.37,64.0,39.24075664319679,9vffp,191468.0,29900000.0,0.0541909675585284,N,NONE,Yes,UNKNOWN,UNKNOWN,UNKNOWN,1.0,630792.95,0.07163285442576246,1200.0,49.53407990398084,423600.0,703.9264705882352,1.49
422,1978.0,132.0,0.33,38.0,19.0,9vhrn,95148.0,4250000.0,0.085219294117647,N,CENTRAL,Yes,AVERAGE,UNKNOWN,UNKNOWN,1.0,75952.17,0.07163285442576246,1800.0,13.22943299131323,152600.0,720.8181818181819,1.13
432,0.0,75.0,0.53,66.0,25.302083333375,9mutg,59500.0,6000000.0,0.0760832266666666,N,NONE,NONE,UNKNOWN,BRICK,UNKNOWN,1.0,120814.81,0.006874999999999999,2550.0,173.72554174097957,422500.0,793.3333333333334,1.14
437,1971.0,144.0,0.93,90.0,39.24075664319679,dhvrt,136986.0,7400000.0,0.0617478378378378,Y,CENTRAL,Yes,AVERAGE,FRAME/MASONRY,UNKNOWN,13.0,173004.9,0.02,1595.0,66.5529098594214,713400.0,951.2916666666666,1.625
441,1972.0,109.0,0.9757894736842107,74.0,18.92063492063492,9vg4t,67900.0,18500000.0,0.0590012432432432,N,CENTRAL,NONE,AVERAGE,WOOD,UNKNOWN,1.0,261161.11,0.07163285442576246,1500.0,84.88593517821646,102900.0,622.9357798165138,1.75
443,1989.0,90.0,0.81,98.0,78.0,9q5f4,82610.0,18400000.0,0.06186454785351052,Y,CENTRAL,NONE,UNKNOWN,WOOD,UNKNOWN,1.0,124896.66,0.013,2577.5,331.4289853435176,583300.0,917.8888888888889,1.97
445,2001.0,30.0,0.45999999999999996,58.0,53.0,9q5f9,17150.0,1850000.0,0.0777589837837837,Y,YES,NONE,UNKNOWN,WOOD,GARAGE,1.0,21750.09,0.014,2372.5,268.5118823229217,485900.0,571.6666666666666,1.36
446,1963.0,9.0,0.18,64.0,61.0,9q5bn,8312.0,1210000.0,0.0647480491329479,Y,NONE,POOL,UNKNOWN,WOOD,UNKNOWN,1.0,7531.77,0.015,1800.0,280.83246385436996,353400.0,923.5555555555555,2.05
447,1963.0,9.0,0.44999999999999996,91.0,56.0,9q5bn,8312.0,1150000.0,0.0657069565217391,Y,NONE,Yes,GOOD,WOOD,UNKNOWN,1.0,7554.63,0.007733333333333337,1800.0,280.109656404525,353400.0,923.5555555555555,1.9143750000000004
450,1976.0,232.0,0.5266666666666667,63.0,1.7647058823529411,9vk2c,192753.0,7500000.0,0.0741638666666666,N,WALL UNIT,Yes,AVERAGE,WOOD/STEEL,OFF STREET,18.0,97363.96,0.07163285442576246,1800.0,120.00780626386504,672700.0,830.8318965517242,1.785
451,1969.0,58.0,0.7372727272727272,93.0,64.0,9q5c8,49691.0,8500000.0,0.0618296470588235,Y,NONE,NONE,GOOD,WOOD,UNKNOWN,2.0,34407.21,0.0033181818181818186,2995.0,120.00780626386504,190800.0,856.7413793103449,3.3234482758620683
454,1986.0,56.0,0.2,99.0,92.0,9q9pw,35240.0,7250000.0,0.0562427586206896,Y,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,8.0,139121.18,0.014,3200.0,264.0107632034326,902700.0,629.2857142857143,2.1
457,1966.0,336.0,0.13,39.0,39.24075664319679,dhvrt,285330.0,11300000.0,0.06827651374022563,N,CENTRAL,COMMERCIAL,AVERAGE,FRAME/MASONRY,UNKNOWN,169.0,670510.38,0.018,1450.0,7.479828276637363,190800.0,849.1964285714286,0.96
459,2001.0,304.0,0.12,52.0,34.0,9t9pm,240585.0,22500000.0,0.0589109777777777,Y,HEAT PUMP,NONE,UNKNOWN,WOOD/STEEL,SHARED/COMMON,29.0,263053.44,0.07163285442576246,1000.0,180.55935763042288,171400.0,791.3980263157895,1.03
460,1984.0,388.0,0.3233333333333333,43.0,50.0,9tbw0,321591.0,30800000.0,0.0560170439479912,N,PACKAGE,NONE,AVERAGE,WOOD/STEEL,GARAGE,38.0,229697.84,0.04794444444444444,1630.0,120.00780626386504,133100.0,828.8427835051547,1.366
467,1970.0,342.0,0.57,70.0,33.0,9mupc,335101.0,47400000.0,0.0610079324894514,N,NONE,POOL/SPA,UNKNOWN,UNKNOWN,ATTACHED,1.0,723306.54,0.012,1800.0,120.00780626386504,515700.0,979.827485380117,1.52
468,1977.0,272.0,0.22,60.0,39.24075664319679,9v7bh,103204.0,9650000.0,0.0719355440414507,N,CENTRAL,COMMERCIAL,UNKNOWN,UNKNOWN,UNKNOWN,1.0,164721.28,0.07163285442576246,1800.0,73.12388667619383,154200.0,379.4264705882353,1.41
469,1965.0,206.0,0.515,78.0,52.0,9vk0g,202094.0,6880000.0,0.0798529069767441,Y,CENTRAL,Yes,AVERAGE,WOOD/STEEL,CARPORT,13.0,278833.72,0.07163285442576246,1800.0,87.1857770640868,136800.0,981.0388349514564,1.5600000000000003
470,1974.0,126.0,0.49,22.0,18.0,9vk4r,114838.0,11400000.0,0.0565066061403508,N,CENTRAL,Yes,AVERAGE,MASONRY,OFF STREET,13.0,76126.98,0.07163285442576246,1800.0,120.00780626386504,190800.0,911.4126984126984,1.14
471,1974.0,126.0,0.49,22.0,18.0,9vk4r,114838.0,4200000.0,0.0723897619047619,N,CENTRAL,Yes,AVERAGE,MASONRY,OFF STREET,13.0,76126.98,0.07163285442576246,1800.0,120.00780626386504,190800.0,911.4126984126984,1.255
472,1975.0,120.0,0.4228571428571429,27.0,34.0,9vk1e,94916.0,5080000.0,0.0910440849850665,Y,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,7.0,120912.55,0.07163285442576246,1800.0,120.13922580020048,420200.0,790.9666666666667,1.7574999999999998
473,1975.0,120.0,0.4228571428571429,27.0,34.0,9vk1e,94916.0,3290000.0,0.0685668693009118,Y,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,7.0,120912.55,0.07163285442576246,1800.0,120.13922580020048,420200.0,790.9666666666667,1.7574999999999998
475,1960.0,63.0,0.565,59.0,32.0,9vk1s,61362.0,2350000.0,0.0661893617021276,Y,CENTRAL,INDOOR,GOOD,WOOD/STEEL,CARPORT,4.0,45585.35,0.07163285442576246,1800.0,100.75484419072185,420200.0,974.0,1.6033333333333333
476,2001.0,123.0,0.34,27.0,39.24075664319679,dhz0f,134944.0,17900000.0,0.0583686726256983,Y,COMMERCIAL A/C,Yes,ABOVE AVERAGE,STEEL,GARAGE,5.0,330777.45,0.02,9000.0,120.00780626386504,190800.0,1097.1056910569105,1.32
478,1998.0,408.0,0.33666666666666667,35.0,41.0,9tbpp,391677.0,56940000.0,0.0514972269055145,Y,PACKAGE,NONE,AVERAGE,STEEL/WOOD,DETACHED,37.0,440527.7,0.146,1495.0,64.02308378496403,235500.0,959.9926470588235,1.2575
481,1960.0,127.0,0.35750000000000004,38.0,39.24075664319679,9vfdn,71240.0,2600000.0,0.0627878260869565,N,NONE,Yes,UNKNOWN,UNKNOWN,UNKNOWN,1.0,142463.95,0.07163285442576246,2300.0,40.69611608542194,190800.0,560.9448818897638,1.54
483,1966.0,235.0,1.1,96.0,73.0,9q5cb,188062.0,50300000.0,0.0720217693836978,Y,CENTRAL,Yes,UNKNOWN,UNKNOWN,BASEMENT GARAGE,1.0,920998.33,0.002,3200.0,70.13409222456238,190800.0,800.263829787234,2.808
484,1969.0,158.0,0.26,75.0,31.0,9mupf,122330.0,18710000.0,0.0536618385889898,Y,NONE,POOL/SPA,UNKNOWN,UNKNOWN,UNKNOWN,1.0,87755.04,0.019,1800.0,120.00780626386504,826200.0,774.2405063291139,2.3600000000000003
485,1972.0,224.0,0.5,67.0,29.0,9qh03,93416.0,27560000.0,0.0658632075471698,N,NONE,POOL/SPA,UNKNOWN,UNKNOWN,UNKNOWN,1.0,67699.64,0.018,1800.0,120.00780626386504,591800.0,417.0357142857143,2.1
486,1965.0,108.0,0.7060000000000001,57.0,30.0,9q9pw,39420.0,11300000.0,0.0607090265486725,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,116877.0,0.0064285714285714285,3200.0,120.00780626386504,488500.0,365.0,2.9955555555555557
487,1949.0,16.0,0.34,80.0,47.0,9q5bp,8856.0,2300000.0,0.05535,N,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,35756.04,0.00688888888888889,1800.0,193.4384721912968,656500.0,553.5,2.234705882352941
489,1928.0,39.0,0.5183333333333334,92.0,85.0,9q5cu,29116.0,3000000.0,0.055943,Y,NONE,NONE,GOOD,WOOD,OFF SITE,1.0,19864.25,0.004523437500000003,2500.0,6.527036638205363,190800.0,746.5641025641025,1.837826086956521
490,1987.0,17.0,0.5660000000000001,95.0,44.0,9q5f6,14344.0,2500000.0,0.0584644,Y,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,1.0,25214.56,0.004470588235294119,2633.5,397.8944158451706,650000.0,843.7647058823529,1.49
494,1960.0,20.0,0.49,57.0,26.0,9qh0f,15880.0,3025000.0,0.0428842975206611,N,YES,POOL,AVERAGE,FRAME,PARKING AVAIL,1.0,20030.85,0.017,3995.0,274.6886005306878,430800.0,794.0,1.37
495,1979.0,39.0,0.64,49.0,39.24075664319679,djj0t,17242.0,2375000.0,0.0646113684210526,N,CENTRAL,NONE,AVERAGE,MASONRY,UNKNOWN,8.0,25364.45,0.029,1671.0,10.141073887430192,190800.0,442.1025641025641,1.12
496,1964.0,23.0,0.6433333333333333,96.0,62.0,9q5ce,16316.0,2640000.0,0.0527900990099009,Y,CENTRAL,Yes,AVERAGE,WOOD,PARKING AVAIL,1.0,39691.24,0.013,2558.5,123.06331048366421,959900.0,709.3913043478261,1.18
497,1979.0,28.0,1.52,17.0,39.24075664319679,dhxpb,20865.0,2400000.0,0.0643191666666666,N,COMMERCIAL A/C,NONE,AVERAGE,STEEL,UNKNOWN,3.0,49264.52,0.02,9000.0,53.14811715320567,183100.0,745.1785714285714,1.03
499,1964.0,43.0,0.45999999999999996,76.0,49.0,9q5f9,40454.0,5180000.0,0.0526735521235521,N,CENTRAL,Yes,GOOD,WOOD,UNKNOWN,1.0,25122.87,0.00588,2250.0,120.00780626386504,595100.0,940.7906976744187,2.3666666666666667
501,1926.0,8.0,0.6433333333333333,73.0,54.0,9q5ce,4132.0,495000.0,0.074850505050505,N,NONE,NONE,AVERAGE,WOOD,UNKNOWN,3.0,9308.01,0.005238095238095239,2599.0,162.5877360365503,556800.0,516.5,1.55
502,1962.0,32.0,0.29,51.0,39.24075664319679,dhxp3,27116.0,2900000.0,0.0557986206896551,N,PACKAGE,NONE,AVERAGE,STEEL,UNKNOWN,7.0,55838.27,0.024,9000.0,304.38941574249907,394400.0,847.375,1.295
505,1969.0,24.0,0.525,93.0,100.0,9q9k0,19972.0,3585000.0,0.0454100418410041,N,NONE,POOL & JACUZZI,AVERAGE,WOOD,COVERED,1.0,48543.5,0.016,2550.0,394.28037859594576,1044800.0,832.1666666666666,1.5
506,1965.0,41.0,0.4166666666666667,75.0,61.0,9q5dq,19885.0,4100000.0,0.0475151219512195,Y,CENTRAL,POOL,UNKNOWN,WOOD,UNKNOWN,1.0,64218.07,0.013,2398.5,190.21869355107833,567000.0,485.0,1.67
507,1964.0,25.0,0.3466666666666667,57.0,43.0,9q5dw,26202.0,3675000.0,0.0572165986394557,N,CENTRAL,Yes,GOOD,WOOD,GARAGE/CARPORT,1.0,55853.59,0.008470588235294119,2315.5,207.50036257918978,445500.0,1048.08,1.2
510,1991.0,30.0,0.5183333333333334,88.0,63.0,9q5cu,20719.0,4100000.0,0.0561941463414634,N,CENTRAL,NONE,UNKNOWN,WOOD,UNKNOWN,1.0,43091.77,0.013,2497.0,2.7815798526450846,681800.0,690.6333333333333,1.77
511,1981.0,54.0,1.52,7.0,39.24075664319679,dhxpb,14364.0,4799500.0,0.063325138035212,N,COMMERCIAL A/C,NONE,AVERAGE,STEEL,UNKNOWN,3.0,25504.43,0.02,9000.0,54.36374786430857,170600.0,266.0,1.345
512,1988.0,40.0,0.81,97.0,86.0,9q9p1,26992.0,5775000.0,0.0523194805194805,Y,NONE,NONE,POOR,WOOD,GARAGE,1.0,101190.54,0.017,2350.0,216.8640045430905,673700.0,674.8,2.8831818181818183
514,1971.0,82.0,0.3375,98.0,78.0,9q5bg,50674.0,8000000.0,0.0498755,Y,NONE,POOL,UNKNOWN,WOOD,UNKNOWN,1.0,53662.95,0.017,2570.0,120.00780626386504,381000.0,617.9756097560976,1.17
516,1968.0,84.0,0.91,99.0,78.0,9qc0p,68200.0,8750000.0,0.0562769142857142,Y,YES,NONE,GOOD,CONCRETE,CARPORT,1.0,308263.66,0.014,2575.0,70.39693129723328,427200.0,811.9047619047619,1.05
517,1990.0,35.0,0.7735714285714286,48.0,61.0,9q5cs,22387.0,9400000.0,0.0673984042553191,Y,CENTRAL,NONE,AVERAGE,WOOD,GARAGE,1.0,39593.47,0.013,2530.0,268.676156743341,596000.0,639.6285714285714,4.1
518,1927.0,40.0,0.5566666666666666,98.0,77.0,9q8zj,39179.0,15900000.0,0.0413876729559748,Y,NONE,NONE,UNKNOWN,WOOD,GARAGE/CARPORT,1.0,112391.46,0.004928571428571429,3300.0,373.7789309276158,1109900.0,979.475,3.0287499999999996
519,1959.0,34.0,0.49,94.0,80.0,9qh41,20581.0,6275000.0,0.0462574661354581,Y,YES,POOL,UNKNOWN,WOOD,UNKNOWN,1.0,67672.61,0.012,1850.0,175.76254455417902,632100.0,605.3235294117648,2.88
522,1993.0,662.0,0.40833333333333327,51.0,17.954545454545453,9vg5k,303616.0,48500000.0,0.0685693195876288,N,CENTRAL,NONE,AVERAGE,WOOD,UNKNOWN,2.0,1084525.06,0.07163285442576246,1300.0,10.141073887430192,190800.0,458.6344410876133,1.5020000000000002
527,1978.0,108.0,0.49,66.0,39.24075664319679,9vhrg,79450.0,4200000.0,0.0815338095238095,N,CENTRAL,Yes,UNKNOWN,GLASS,UNKNOWN,2.0,71113.08,0.07163285442576246,1800.0,109.13283963210668,190800.0,735.6481481481482,1.39
528,1977.0,142.0,0.3892307692307692,77.0,44.0,9vk11,111228.0,4300000.0,0.0724606976744186,Y,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,3.0,81130.9,0.07163285442576246,1800.0,71.11973874707824,579400.0,783.2957746478874,1.4295
530,1964.0,88.0,0.5266666666666667,61.0,1.7647058823529411,9vk2c,81790.0,3090000.0,0.0755912621359223,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,20.0,74842.12,0.07163285442576246,1800.0,25.15575591375517,68500.0,929.4318181818181,1.785
532,1987.0,63.0,2.73,14.0,39.24075664319679,dhz12,37536.0,2200000.0,0.0961165057067603,N,PACKAGE,NONE,AVERAGE,WOOD FRAME/METAL,UNKNOWN,8.0,75187.81,0.02,9000.0,15.200726036344955,223200.0,595.8095238095239,2.63
533,1979.0,22.0,0.49,60.0,27.5,9qh15,16714.0,2675000.0,0.0496396261682243,N,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,40897.83,0.0065,3995.0,223.53354601211447,576700.0,759.7272727272727,1.13
534,1986.0,8.0,0.46499999999999997,71.0,43.0,9q5bh,5375.0,1055000.0,0.050921327014218,N,NONE,NONE,EXCELLENT,WOOD,ATTACHED GARAGE,1.0,18537.46,0.0041,2675.0,218.99957200854152,483500.0,671.875,1.61
535,1980.0,86.0,0.4875,32.0,8.136363636363637,djn4j,33672.0,2300000.0,0.0775289085611833,N,WALL UNIT,NONE,AVERAGE,WOOD,SHARED/COMMON,7.0,64371.33,0.02,1781.5,20.030393996672682,152200.0,391.5348837209302,1.14
537,1919.0,6.0,0.6362500000000001,81.0,64.0,9q5cg,3380.0,636000.0,0.0648003144654088,N,NONE,NONE,GOOD,WOOD,UNKNOWN,2.0,6358.78,0.004206521739130437,2525.0,255.53420310979615,849700.0,563.3333333333334,1.47
539,1977.0,14.0,0.665,92.0,12.25,dhx50,6574.0,635000.0,0.0867622047244094,N,NONE,NONE,LUXURY,CONCRETE BLOCK,UNKNOWN,1.0,29541.41,0.019,3000.0,54.06805390755381,406700.0,469.57142857142856,1.29
540,1960.0,24.0,1.17,92.0,63.0,9q9p3,14322.0,2720000.0,0.0591827205882352,N,NONE,NONE,GOOD,WOOD,ATTACHED,1.0,40388.9,0.029,2300.0,394.4117981322812,1046600.0,596.75,3.375384615384615
541,2001.0,8.0,1.52,35.0,43.0,9qh1f,2894.0,1150000.0,0.0801669565217391,Y,NONE,NONE,GOOD,MASONRY,UNKNOWN,1.0,9883.89,0.007,1850.0,96.8122581006584,468200.0,361.75,1.5499999999999998
542,1960.0,12.0,0.6433333333333333,91.0,62.0,9q5ce,8578.0,1008000.0,0.0771795634920635,Y,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,25880.37,0.005238095238095239,2500.0,80.71336489956597,928100.0,714.8333333333334,1.32
544,1959.0,6.0,0.49,69.0,42.0,9mupk,4738.0,800000.0,0.0710875,N,NONE,NONE,FAIR,FRAME,PAVED,1.0,19857.72,0.012,1800.0,64.15450332129947,554700.0,789.6666666666666,1.35
545,1920.0,8.0,0.6433333333333333,93.0,66.0,9q5ce,4090.0,560000.0,0.0621482142857142,N,NONE,NONE,GOOD,WOOD,GARAGE/CARPORT,1.0,16250.82,0.005238095238095239,2500.0,59.686239085894236,672200.0,511.25,1.549
547,1963.0,5.0,0.715,86.0,62.0,9q5cx,3410.0,440000.0,0.0871909090909091,N,NONE,NONE,GOOD,WOOD,COVERED,1.0,9853.08,0.004666666666666666,2590.0,394.9046213935392,421600.0,682.0,1.5
549,2003.0,41.0,0.49,69.0,43.0,9q5g0,27343.0,3875000.0,0.0746694591221575,N,NONE,YES,GOOD,WOOD,UNKNOWN,2.0,32555.49,0.007166666666666666,2000.0,249.29177513386236,263500.0,666.9024390243902,3.1533333333333338
551,1990.0,0.0,1.56,88.0,54.0,9q5f7,104054.0,17300000.0,0.0713847277456647,Y,CENTRAL,NONE,UNKNOWN,WOOD,UNKNOWN,1.0,210382.07,0.003777777777777778,2560.0,120.00780626386504,715500.0,772.4381404550685,2.21
555,1962.0,6.0,0.49,75.0,52.0,9q5fk,3800.0,1050000.0,0.0600433333333333,Y,CENTRAL,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,14477.62,0.0018181818181818182,2597.5,173.10129894338618,539300.0,633.3333333333334,1.74
561,1925.0,6.0,0.97,86.0,52.0,9q5c4,4983.0,660000.0,0.0566954545454545,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,2.0,13028.33,0.0042173913043478265,2467.5,188.21454562196274,450000.0,830.5,1.5
562,1970.0,84.0,0.49,48.0,30.0,9qh0u,70068.0,7600000.0,0.062387925,Y,NONE,NO POOL,UNKNOWN,UNKNOWN,GARAGE,1.0,49250.5,0.018,3995.0,120.00780626386504,190800.0,834.1428571428571,2.295
563,1900.0,5.0,0.5033333333333334,99.0,68.0,9q8yv,3300.0,1130000.0,0.0493964601769911,N,NONE,NONE,UNKNOWN,WOOD/STEEL,UNKNOWN,1.0,14803.98,0.002196428571428571,3297.0,212.03433658276276,1250000.0,660.0,2.862608695652174
565,1961.0,6.0,0.49,89.0,32.0,9q8yn,6252.0,900000.0,0.08723,Y,NONE,NONE,AVERAGE,UNKNOWN,GARAGE,1.0,26061.88,0.011,2945.0,86.46296961424184,190800.0,1042.0,2.77
568,1964.0,80.0,0.36,67.0,6.666666666666667,9vg4c,59136.0,2060000.0,0.0692543689320388,N,CENTRAL,Yes,AVERAGE,WOOD,UNKNOWN,1.0,71580.18,0.07163285442576246,1450.0,120.00780626386504,162800.0,739.2,1.5533333333333335
569,1936.0,5.0,0.49,88.0,59.0,9q5bq,4436.0,595000.0,0.0511310924369747,N,NONE,NONE,AVERAGE,WOOD,GARAGE/CARPORT,2.0,10053.95,0.0032500000000000003,1800.0,171.91852311636714,190800.0,887.2,2.4600000000000004
570,1928.0,10.0,0.8174999999999999,90.0,67.0,9q5cv,5204.0,605000.0,0.0682876033057851,N,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,10749.81,0.00512,2505.5,171.32713520285762,190800.0,520.4,1.21
571,1984.0,388.0,0.42111111111111116,34.0,9.214285714285714,9vg5u,305401.0,39800000.0,0.0517876231155778,Y,NONE,Yes,UNKNOWN,UNKNOWN,UNKNOWN,2.0,555329.87,0.07163285442576246,1436.0,89.32134452953784,190800.0,787.1159793814433,1.36
572,1984.0,388.0,0.42111111111111116,34.0,9.214285714285714,9vg5u,305401.0,26500000.0,0.0519489950943396,Y,NONE,Yes,UNKNOWN,UNKNOWN,UNKNOWN,2.0,555329.87,0.07163285442576246,1515.0,89.32134452953784,190800.0,787.1159793814433,2.5374999999999996
573,1985.0,264.0,0.42111111111111116,53.0,9.214285714285714,9vg5u,214257.0,16550000.0,0.0516637643504531,N,CENTRAL,COMMERCIAL,GOOD,UNKNOWN,CARPORT,5.0,59508.24,0.07163285442576246,1695.0,35.406479747920145,259700.0,811.5795454545455,2.5374999999999996
574,1985.0,264.0,0.42111111111111116,53.0,9.214285714285714,9vg5u,214257.0,12500000.0,0.0698902127659574,N,CENTRAL,COMMERCIAL,GOOD,UNKNOWN,CARPORT,5.0,59508.24,0.07163285442576246,1480.0,35.406479747920145,259700.0,811.5795454545455,2.5374999999999996
575,1985.0,264.0,0.42111111111111116,53.0,9.214285714285714,9vg5u,214257.0,24200000.0,0.0517746747933884,N,CENTRAL,COMMERCIAL,GOOD,UNKNOWN,CARPORT,5.0,59508.24,0.07163285442576246,1497.0,35.406479747920145,259700.0,811.5795454545455,2.5374999999999996
